"z","shelter","eggs","with_eggs","ground","ceiling","heatmat","move","room","tank#","tank_size","temperature","researcher","time","start_time","x","y","Date","ID","SVL","Weight","Sex"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.77","BS","m","09:15","1","1","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.74","BS","m","09:30","1","1","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.71","BS","m","09:45","1","1","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.57","BS","m","10:00","1","2","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.57","BS","m","10:15","1","1","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.57","BS","m","10:30","2","2","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.56","BS","m","10:45","1","1","26/11/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0",NA,"R002","3","s","25.15","BS","m","08:00","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","25.08","BS","m","08:15","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.92","BS","m","08:30","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.92","BS","m","08:45","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.89","BS","m","09:00","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.75","BS","m","09:15","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.74","BS","m","09:30","2","2","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.68","BS","m","09:45","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.58","BS","m","10:00","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.57","BS","m","10:15","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","0","R002","3","s","24.57","BS","m","10:30","2","1","02/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.57","BS","m","10:45","1","1","02/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0",NA,"R002","3","s","24.4","BS","a","11:30","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.4","BS","a","11:45","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.4","BS","a","12:00","2","2","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.54","BS","a","12:15","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.54","BS","a","12:30","1","1","03/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.41","BS","a","12:45","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","1","R002","3","s","24.55","BS","a","13:00","1","2","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.41","BS","a","13:15","1","2","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","1","R002","3","s","24.55","BS","a","13:30","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.56","BS","a","13:45","1","1","03/12/2021",1,13.309,139,"F"
"2","0","0",NA,"0","0","0","0","R002","3","s","24.55","BS","a","14:00","1","1","03/12/2021",1,13.309,139,"F"
"1","0","0",NA,"0","0","0","1","R002","3","s","24.41","BS","a","14:15","1","1","03/12/2021",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.47","BS","m","08:00","2","2","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","08:15","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.54","BS","m","08:30","1","2","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.41","BS","m","08:45","1","2","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.47","BS","m","09:00","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.53","BS","m","09:15","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.41","BS","m","09:30","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.45","BS","m","09:45","1","2","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.56","BS","m","10:00","2","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.55","BS","m","10:15","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.5","BS","m","10:30","2","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.4","BS","m","10:45","1","1","25/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.44","BS","a","11:30","1","2","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.39","BS","a","11:45","1","2","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.26","BS","a","12:00","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.21","BS","a","12:15","1","2","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.09","BS","a","12:30","1","2","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.03","BS","a","12:45","2","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.92","BS","a","13:00","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.9","BS","a","13:15","2","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.82","BS","a","13:30","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.74","BS","a","13:45","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.73","BS","a","14:00","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.65","BS","a","14:15","1","1","26/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","08:00","1","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.63","BS","m","08:15","1","2","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.66","BS","m","08:30","1","2","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","08:45","1","2","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","09:00","1","2","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.54","BS","m","09:15","2","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.44","BS","m","09:30","1","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.55","BS","m","09:45","2","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.46","BS","m","10:00","2","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","10:15","2","2","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","10:30","2","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.57","BS","m","10:45","2","1","31/01/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.41","BS","a","11:30","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.47","BS","a","11:45","2","2","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.88","BS","a","12:00","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.26","BS","a","12:15","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.12","BS","a","12:30","2","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.09","BS","a","12:45","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.09","BS","a","13:00","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","25.06","BS","a","13:15","2","2","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.92","BS","a","13:30","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.92","BS","a","13:45","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.91","BS","a","14:00","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R005","21","l","24.85","BS","a","14:15","1","1","03/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.03","BS","a","11:30","1","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","a","11:45","1","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.9","BS","a","12:00","1","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.99","BS","a","12:15","2","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","a","12:30","1","2","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","a","12:45","1","2","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","a","13:00","1","2","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.9","BS","a","13:15","1","2","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.02","BS","a","13:30","1","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","a","13:45","1","2","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.9","BS","a","14:00","2","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.03","BS","a","14:15","1","1","08/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.74","BS","m","08:00","2","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.62","BS","m","08:15","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.54","BS","m","08:30","2","2","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.39","BS","m","08:45","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.24","BS","m","09:00","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","m","09:15","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.21","BS","m","09:30","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.06","BS","m","09:45","2","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.05","BS","m","10:00","2","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.05","BS","m","10:15","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.04","BS","m","10:30","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.94","BS","m","10:45","1","1","09/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","11:30","2","1","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","11:45","2","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","12:00","1","1","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.15","BS","a","12:15","1","1","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.1","BS","a","12:30","1","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","12:45","1","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.09","BS","a","13:00","1","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","13:15","1","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","13:30","1","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","13:45","1","1","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","14:00","2","2","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.06","BS","a","14:15","1","1","17/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.25","BS","m","08:00","1","2","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","m","08:15","1","2","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.06","BS","m","08:30","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.05","BS","m","08:45","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.05","BS","m","09:00","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.9","BS","m","09:15","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","m","09:30","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","m","09:45","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.04","BS","m","10:00","2","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","m","10:15","2","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","m","10:30","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","23.88","BS","m","10:45","1","1","18/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","25.1","BS","m","08:00","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.93","BS","m","08:15","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.92","BS","m","08:30","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.76","BS","m","08:45","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.74","BS","m","09:00","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.72","BS","m","09:15","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.57","BS","m","09:30","1","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.57","BS","m","09:45","2","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.41","BS","m","10:00","2","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","m","10:15","2","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","m","10:30","2","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.39","BS","m","10:45","2","1","24/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","25.1","BS","a","11:30","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.91","BS","a","11:45","1","2","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.61","BS","a","12:00","1","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.73","BS","a","12:15","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.61","BS","a","12:30","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.56","BS","a","12:45","1","2","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.41","BS","a","13:00","1","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","a","13:15","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.38","BS","a","13:30","1","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.24","BS","a","13:45","1","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","14:00","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","14:15","2","1","25/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.2","BS","a","11:30","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.19","BS","a","11:45","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.07","BS","a","12:00","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.05","BS","a","12:15","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.06","BS","a","12:30","2","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.2","BS","a","12:45","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.12","BS","a","13:00","1","2","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.21","BS","a","13:15","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.13","BS","a","13:30","2","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.15","BS","a","13:45","1","2","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","14:00","1","2","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.17","BS","a","14:15","1","1","28/02/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","08:00","1","2","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","08:15","1","2","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","08:30","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","08:45","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","09:00","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","09:15","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","09:30","2","2","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","09:45","1","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","10:00","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","10:15","2","2","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","10:30","2","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s",NA,"BS","m","10:45","1","1","01/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.81","BS","m","08:00","1","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.74","BS","m","08:15","2","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.74","BS","m","08:30","1","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.6","BS","m","08:45","2","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.44","BS","m","09:00","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","m","09:15","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.32","BS","m","09:30","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.26","BS","m","09:45","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","m","10:00","1","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","m","10:15","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","m","10:30","2","1","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.1","BS","m","10:45","1","2","07/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","11:30","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","11:45","1","2","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.21","BS","a","12:00","1","2","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.19","BS","a","12:15","1","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.18","BS","a","12:30","1","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.21","BS","a","12:45","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.14","BS","a","13:00","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.21","BS","a","13:15","1","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","13:30","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.23","BS","a","13:45","1","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.22","BS","a","14:00","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.29","BS","a","14:15","2","1","11/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.57","BS","a","11:30","2","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.46","BS","a","11:45","1","2","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.52","BS","a","12:00","1","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.46","BS","a","12:15","2","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.49","BS","a","12:30","1","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.44","BS","a","12:45","1","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","a","13:00","1","1","14/03/2022",1,13.309,139,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","3","s","24.4","BS","a","13:15","2","1","14/03/2022",1,13.309,139,"F"
